"Product ID";"Active (0/1)";Name;Categories;"Price tax included";"Tax rules ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;"Minimal quantity";Visibility;"Additional shipping cost";"Unit for the unit price";"Unit price";"Short description";Description;Tags;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product available date";"Product creation date";"Show price (0 = No, 1 = Yes)";"Image URLs";"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position:Customized)";"Available online only (0 = No, 1 = Yes)";Condition;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Action when out of stock";"ID / Name of shop";"Advanced Stock Management";"Depends on stock";Warehouse
3312;1;;"На Головну";48;1;0.000000;;;;;;Art-000498;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8028 128,60,20 чорний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3313;1;;"На Головну";48;1;0.000000;;;;;;Art-000499;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8028 140-146,68,22-23 чорний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3314;1;;"На Головну";48;1;0.000000;;;;;;Art-000500;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8028 140,68,22 чорний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3315;1;;"На Головну";72;1;0.000000;;;;;;Art-000501;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8049 104-110,56,17-18 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3316;1;;"На Головну";72;1;0.000000;;;;;;Art-000502;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8049 116-122,60,19 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3317;1;;"На Головну";72;1;0.000000;;;;;;Art-000503;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8049 92-98,52,15-16 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3318;1;;"На Головну";60;1;0.000000;;;;;;Art-000504;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8052 68-74,44-48,11-12 виноград";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3319;1;;"На Головну";60;1;0.000000;;;;;;Art-000505;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8052 68-74,44-48,11-12 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3320;1;;"На Головну";60;1;0.000000;;;;;;Art-000506;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8052 68-74,44-48,11-12 св.-рожевий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3321;1;;"На Головну";60;1;0.000000;;;;;;Art-000507;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8052 80-86,48-52,13-14 виноград";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3322;1;;"На Головну";60;1;0.000000;;;;;;Art-000508;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8052 80-86,48-52,13-14 св.-рожевий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3323;1;;"На Головну";60;1;0.000000;;;;;;Art-000509;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8052 80-86,48-52,13-14 червоний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3324;1;;"На Головну";48;1;0.000000;;;;;;Art-000510;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8080 128-134,60-64,20-21 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3325;1;;"На Головну";0;1;0.000000;;;;;;Art-000511;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8081 104-112,56,18 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3326;1;;"На Головну";0;1;0.000000;;;;;;Art-000512;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8081 112-120,60,19 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3327;1;;"На Головну";0;1;0.000000;;;;;;Art-000513;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8082 104-112,56,18 джинс";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3328;1;;"На Головну";0;1;0.000000;;;;;;Art-000514;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8082 112-120,60,19 джинс";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3329;1;;"На Головну";0;1;0.000000;;;;;;Art-000515;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8083 104-112,56,18 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3330;1;;"На Головну";0;1;0.000000;;;;;;Art-000516;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8083 112-120,60,19 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3331;1;;"На Головну";0;1;0.000000;;;;;;Art-000517;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8084 74-86,52,14 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3332;1;;"На Головну";0;1;0.000000;;;;;;Art-000518;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8084 86-98,52,16 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3333;1;;"На Головну";0;1;0.000000;;;;;;Art-000519;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8084 98-104,56,17 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3334;1;;"На Головну";0;1;0.000000;;;;;;Art-000520;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8085 104-112,56,18 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3335;1;;"На Головну";0;1;0.000000;;;;;;Art-000521;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8085 112-120,60,19 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3336;1;;"На Головну";0;1;0.000000;;;;;;Art-000522;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8085 120-128,60,20 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3337;1;;"На Головну";0;1;0.000000;;;;;;Art-000523;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8085 128-134,64,21 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3338;1;;"На Головну";0;1;0.000000;;;;;;Art-000524;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8085 134-140,68,22 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3339;1;;"На Головну";0;1;0.000000;;;;;;Art-000525;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8086 104-112,56,18 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3340;1;;"На Головну";0;1;0.000000;;;;;;Art-000526;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8086 112-120,60,19 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3341;1;;"На Головну";0;1;0.000000;;;;;;Art-000527;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8086 120-128,60,20 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3342;1;;"На Головну";0;1;0.000000;;;;;;Art-000528;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8087 104-112,56,18 св.-рожевий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3343;1;;"На Головну";0;1;0.000000;;;;;;Art-000529;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8088 74-86,52,14 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3344;1;;"На Головну";0;1;0.000000;;;;;;Art-000530;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8088 86-98,52,16 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3345;1;;"На Головну";0;1;0.000000;;;;;;Art-000531;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8088 98-104,56,17 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3346;1;;"На Головну";0;1;0.000000;;;;;;Art-000532;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8089 74-86,52,14 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3347;1;;"На Головну";0;1;0.000000;;;;;;Art-000533;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8089 86-98,52,16 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3348;1;;"На Головну";0;1;0.000000;;;;;;Art-000534;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8089 98-104,56,17 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3349;1;;"На Головну";0;1;0.000000;;;;;;Art-000535;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8090 104-112,56,18 бордо";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3350;1;;"На Головну";0;1;0.000000;;;;;;Art-000536;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8090 112-120,60,19 бордо";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3351;1;;"На Головну";0;1;0.000000;;;;;;Art-000537;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8091 104-112,56,18 коричневий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3352;1;;"На Головну";0;1;0.000000;;;;;;Art-000538;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8091 112-120,60,19 коричневий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3353;1;;"На Головну";0;1;0.000000;;;;;;Art-000539;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8092 112-120,60,19 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3354;1;;"На Головну";0;1;0.000000;;;;;;Art-000540;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8093 74-86,52,14 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3355;1;;"На Головну";0;1;0.000000;;;;;;Art-000541;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8093 86-98,52,16 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3356;1;;"На Головну";0;1;0.000000;;;;;;Art-000542;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8093 98-104,56,17 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3357;1;;"На Головну";0;1;0.000000;;;;;;Art-000543;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8094 74-86,52,14 коричневий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3358;1;;"На Головну";0;1;0.000000;;;;;;Art-000544;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8094 86-98,52,16 коричневий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3359;1;;"На Головну";0;1;0.000000;;;;;;Art-000545;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8094 98-104,56,17 коричневий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3360;1;;"На Головну";0;1;0.000000;;;;;;Art-000546;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8095 74-86,52,14 бордо";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3361;1;;"На Головну";0;1;0.000000;;;;;;Art-000547;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8095 86-98,52,16 бордо";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3362;1;;"На Головну";0;1;0.000000;;;;;;Art-000548;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8095 98-104,56,17 бордо";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3363;1;;"На Головну";0;1;0.000000;;;;;;Art-000549;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8097 74-86,52,14 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3364;1;;"На Головну";0;1;0.000000;;;;;;Art-000550;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8097 86-98,52,16 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3365;1;;"На Головну";0;1;0.000000;;;;;;Art-000551;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8097 98-104,56,17 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3366;1;;"На Головну";0;1;0.000000;;;;;;Art-000552;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 104-112,56,18 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3367;1;;"На Головну";0;1;0.000000;;;;;;Art-000553;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 104-112,56,18 блакитний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3368;1;;"На Головну";0;1;0.000000;;;;;;Art-000554;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 104-112,56,18 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3369;1;;"На Головну";0;1;0.000000;;;;;;Art-000555;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 104-112,56,18 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3370;1;;"На Головну";0;1;0.000000;;;;;;Art-000556;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 104-112,56,18 св.-рожевий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3371;1;;"На Головну";0;1;0.000000;;;;;;Art-000557;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 104-112,56,18 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3372;1;;"На Головну";0;1;0.000000;;;;;;Art-000558;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 112-120,60,19 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3373;1;;"На Головну";0;1;0.000000;;;;;;Art-000559;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 112-120,60,19 блакитний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3374;1;;"На Головну";0;1;0.000000;;;;;;Art-000560;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 112-120,60,19 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3375;1;;"На Головну";0;1;0.000000;;;;;;Art-000561;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 112-120,60,19 св.-рожевий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3376;1;;"На Головну";0;1;0.000000;;;;;;Art-000562;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 120-128,60,20 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3377;1;;"На Головну";0;1;0.000000;;;;;;Art-000563;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 120-128,60,20 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3378;1;;"На Головну";0;1;0.000000;;;;;;Art-000564;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 120-128,60,20 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3379;1;;"На Головну";0;1;0.000000;;;;;;Art-000565;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 128-134,64,21 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3380;1;;"На Головну";0;1;0.000000;;;;;;Art-000566;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 128-134,64,21 бордо";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3381;1;;"На Головну";0;1;0.000000;;;;;;Art-000567;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 128-134,64,21 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3382;1;;"На Головну";0;1;0.000000;;;;;;Art-000568;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 128-134,64,21 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3383;1;;"На Головну";0;1;0.000000;;;;;;Art-000569;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 134-140,68,22 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3384;1;;"На Головну";0;1;0.000000;;;;;;Art-000570;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 134-140,68,22 бордо";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3385;1;;"На Головну";0;1;0.000000;;;;;;Art-000571;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 134-140,68,22 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3386;1;;"На Головну";0;1;0.000000;;;;;;Art-000572;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 134-140,68,22 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3387;1;;"На Головну";0;1;0.000000;;;;;;Art-000573;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 74-86,52,14 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3388;1;;"На Головну";0;1;0.000000;;;;;;Art-000574;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 86-98,52,16 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3389;1;;"На Головну";0;1;0.000000;;;;;;Art-000575;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 86-98,52,16 блакитний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3390;1;;"На Головну";0;1;0.000000;;;;;;Art-000576;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 86-98,52,16 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3391;1;;"На Головну";0;1;0.000000;;;;;;Art-000577;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 98-104,56,17 білий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3392;1;;"На Головну";0;1;0.000000;;;;;;Art-000578;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8098 98-104,56,17 блакитний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3393;1;;"На Головну";0;1;0.000000;;;;;;Art-000579;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8099 74-86,52,14 джинс";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3394;1;;"На Головну";0;1;0.000000;;;;;;Art-000580;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8099 86-98,52,16 джинс";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3395;1;;"На Головну";0;1;0.000000;;;;;;Art-000581;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8099 98-104,56,17 джинс";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3396;1;;"На Головну";0;1;0.000000;;;;;;Art-000582;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8100 104-112,56,18 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3397;1;;"На Головну";0;1;0.000000;;;;;;Art-000583;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8100 112-120,60,19 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3398;1;;"На Головну";0;1;0.000000;;;;;;Art-000584;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8100 120-128,60,20 молоко";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3399;1;;"На Головну";0;1;0.000000;;;;;;Art-000585;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8101 120-128,60,20 св.-рожевий";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3400;1;;"На Головну";0;1;0.000000;;;;;;Art-000586;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8102 104,56,17 блакитний";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3401;1;;"На Головну";0;1;0.000000;;;;;;Art-000587;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8102 104,56,17 маріне";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3402;1;;"На Головну";0;1;0.000000;;;;;;Art-000588;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8102 104,56,17 срібло";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
3403;1;;"На Головну";0;1;0.000000;;;;;;Art-000589;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"8102 104,56,17 срібло меланж";;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
